Date,Endpoint,Dataset,Creation date,Creation location,Creation source,Creation methodology,Aggregated creator contributor,Maintenance frequency,Modification date,Maintenance location,Maintenance methodology,Aggregated Maintenance contributor,Aggregated Usage access,Usage license,Usage requirements,Usage reuse,Usage concepts covered,Usage dataset description,Usage dataset entities,Usage examples,Usage dataset quality,Usage RDF serialization,Usage dataset triples,Usage End availability,Usage End validity,Usage start availability,Usage access address,Usage location,Usage dataset webpage,Usage audience,Usage Dataset publisher,Usage rights,DC-When,DC-Where,DC-How,DC-Who,DM-When,DM-Where,DM-How,DM-Who,DU-How,DU-What,DU-When,DU-Where,DU-Who,Data Collection,Data Maintenance,Data Usage,Accountability
09/06/2023,http://wasabi.inria.fr/sparql,http://ns.inria.fr/wasabi/wasabi-2-0,1,0,0,1,0.3,0,0,0,1,0,0.5,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0.3,0,0,1,0,0.083333333,0.466666667,0.333333333,0.25,0.5,0.575,0.25,0.326666667,0.383888889
09/06/2023,http://opendatacommunities.org/sparql,http://opendatacommunities.org/data/administrative-geography,1,0,0,0,0,0,1,0,0,0,0.5,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0.5,0,0,0,0.25,0.4,0.333333333,0.75,0.75,0.25,0.125,0.496666667,0.290555556
09/06/2023,http://opendatacommunities.org/sparql,http://opendatacommunities.org/data/former-local-authority-districts,1,0,0,0,0,0,1,0,0,0,0.5,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0.5,0,0,0,0.25,0.4,0.333333333,0.75,0.75,0.25,0.125,0.496666667,0.290555556
09/06/2023,http://opendatacommunities.org/sparql,http://opendatacommunities.org/data/housing-market,1,0,0,0,0,0,1,0,0,0,0.5,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0.5,0,0,0,0.25,0.4,0.333333333,0.75,0.75,0.25,0.125,0.496666667,0.290555556
09/06/2023,http://opendatacommunities.org/sparql,http://opendatacommunities.org/data/local-authorities,1,0,0,0,0,0,1,0,0,0,0.5,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0.5,0,0,0,0.25,0.4,0.333333333,0.75,0.75,0.25,0.125,0.496666667,0.290555556
09/06/2023,http://opendatacommunities.org/sparql,http://opendatacommunities.org/data/lower-layer-super-output-areas,1,0,0,0,0,0,1,0,0,0,0.5,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0.5,0,0,0,0.25,0.4,0.333333333,0.75,0.75,0.25,0.125,0.496666667,0.290555556
09/06/2023,http://opendatacommunities.org/sparql,http://opendatacommunities.org/data/ordnance-survey-admingeo,1,0,0,0,0,0,1,0,0,0,0.5,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0.5,0,0,0,0.25,0.4,0.333333333,0.75,0.75,0.25,0.125,0.496666667,0.290555556
09/06/2023,http://opendatacommunities.org/sparql,http://opendatacommunities.org/data/service-expenditure,1,0,0,0,0,0,1,0,0,0,0.5,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0.5,0,0,0,0.25,0.4,0.333333333,0.75,0.75,0.25,0.125,0.496666667,0.290555556
09/06/2023,http://opendatacommunities.org/sparql,http://opendatacommunities.org/data/wellbeing-anxious-yesterday-mean,1,0,0,0,0,0,1,0,0,0,0.5,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0.5,0,0,0,0.25,0.4,0.333333333,0.75,0.75,0.25,0.125,0.496666667,0.290555556
09/06/2023,http://opendatacommunities.org/sparql,http://opendatacommunities.org/data/wellbeing-anxious-yesterday-percentage4-10,1,0,0,0,0,0,1,0,0,0,0.5,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0.5,0,0,0,0.25,0.4,0.333333333,0.75,0.75,0.25,0.125,0.496666667,0.290555556
09/06/2023,http://opendatacommunities.org/sparql,http://opendatacommunities.org/data/wellbeing-anxious-yesterday-standard-deviation,1,0,0,0,0,0,1,0,0,0,0.5,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0.5,0,0,0,0.25,0.4,0.333333333,0.75,0.75,0.25,0.125,0.496666667,0.290555556
09/06/2023,http://opendatacommunities.org/sparql,http://opendatacommunities.org/data/wellbeing-happy-yesterday-mean,1,0,0,0,0,0,1,0,0,0,0.5,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0.5,0,0,0,0.25,0.4,0.333333333,0.75,0.75,0.25,0.125,0.496666667,0.290555556
09/06/2023,http://opendatacommunities.org/sparql,http://opendatacommunities.org/data/wellbeing-happy-yesterday-percentage0-6,1,0,0,0,0,0,1,0,0,0,0.5,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0.5,0,0,0,0.25,0.4,0.333333333,0.75,0.75,0.25,0.125,0.496666667,0.290555556
09/06/2023,http://opendatacommunities.org/sparql,http://opendatacommunities.org/data/wellbeing-happy-yesterday-standard-deviation,1,0,0,0,0,0,1,0,0,0,0.5,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0.5,0,0,0,0.25,0.4,0.333333333,0.75,0.75,0.25,0.125,0.496666667,0.290555556
09/06/2023,http://opendatacommunities.org/sparql,http://opendatacommunities.org/data/wellbeing-life-satisfaction-mean,1,0,0,0,0,0,1,0,0,0,0.5,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0.5,0,0,0,0.25,0.4,0.333333333,0.75,0.75,0.25,0.125,0.496666667,0.290555556
09/06/2023,http://opendatacommunities.org/sparql,http://opendatacommunities.org/data/wellbeing-life-satisfaction-percentage0-6,1,0,0,0,0,0,1,0,0,0,0.5,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0.5,0,0,0,0.25,0.4,0.333333333,0.75,0.75,0.25,0.125,0.496666667,0.290555556
09/06/2023,http://opendatacommunities.org/sparql,http://opendatacommunities.org/data/wellbeing-life-satisfaction-standard-deviation,1,0,0,0,0,0,1,0,0,0,0.5,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0.5,0,0,0,0.25,0.4,0.333333333,0.75,0.75,0.25,0.125,0.496666667,0.290555556
09/06/2023,http://opendatacommunities.org/sparql,http://opendatacommunities.org/data/wellbeing-lsoa-happy-yesterday-mean,1,0,0,0,0,0,1,0,0,0,0.5,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0.5,0,0,0,0.25,0.4,0.333333333,0.75,0.75,0.25,0.125,0.496666667,0.290555556
09/06/2023,http://opendatacommunities.org/sparql,http://opendatacommunities.org/data/wellbeing-lsoa-happy-yesterday-percentage0-6,1,0,0,0,0,0,1,0,0,0,0.5,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0.5,0,0,0,0.25,0.4,0.333333333,0.75,0.75,0.25,0.125,0.496666667,0.290555556
09/06/2023,http://opendatacommunities.org/sparql,http://opendatacommunities.org/data/wellbeing-lsoa-life-satisfaction-mean,1,0,0,0,0,0,1,0,0,0,0.5,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0.5,0,0,0,0.25,0.4,0.333333333,0.75,0.75,0.25,0.125,0.496666667,0.290555556
09/06/2023,http://opendatacommunities.org/sparql,http://opendatacommunities.org/data/wellbeing-lsoa-life-satisfaction-percentage0-6,1,0,0,0,0,0,1,0,0,0,0.5,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0.5,0,0,0,0.25,0.4,0.333333333,0.75,0.75,0.25,0.125,0.496666667,0.290555556
09/06/2023,http://opendatacommunities.org/sparql,http://opendatacommunities.org/data/wellbeing-lsoa-worthwhile-mean,1,0,0,0,0,0,1,0,0,0,0.5,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0.5,0,0,0,0.25,0.4,0.333333333,0.75,0.75,0.25,0.125,0.496666667,0.290555556
09/06/2023,http://opendatacommunities.org/sparql,http://opendatacommunities.org/data/wellbeing-lsoa-worthwhile-percentage0-6,1,0,0,0,0,0,1,0,0,0,0.5,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0.5,0,0,0,0.25,0.4,0.333333333,0.75,0.75,0.25,0.125,0.496666667,0.290555556
09/06/2023,http://opendatacommunities.org/sparql,http://opendatacommunities.org/data/wellbeing-worthwhile-mean,1,0,0,0,0,0,1,0,0,0,0.5,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0.5,0,0,0,0.25,0.4,0.333333333,0.75,0.75,0.25,0.125,0.496666667,0.290555556
09/06/2023,http://opendatacommunities.org/sparql,http://opendatacommunities.org/data/wellbeing-worthwhile-percentage0-6,1,0,0,0,0,0,1,0,0,0,0.5,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0.5,0,0,0,0.25,0.4,0.333333333,0.75,0.75,0.25,0.125,0.496666667,0.290555556
09/06/2023,http://opendatacommunities.org/sparql,http://opendatacommunities.org/data/wellbeing-worthwhile-standard-deviation,1,0,0,0,0,0,1,0,0,0,0.5,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0.5,0,0,0,0.25,0.4,0.333333333,0.75,0.75,0.25,0.125,0.496666667,0.290555556
09/06/2023,http://rdf.muninn-project.org/sparql,http://rdf.muninn-project.org/ww1/muninn-ww1-dataset,1,0,0,0,0.2,0,1,0,0,0,0.5,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0.2,0.5,0,0,0,0.25,0.8,0,0.75,0.75,0.3,0.125,0.51,0.311666667
09/06/2023,http://semantic.eea.europa.eu/sparql,http://rdfdata.eionet.europa.eu/itis/void.rdf#itisbundle,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0.25,0.466666667,0,1,0.25,0,0,0.393333333,0.131111111
09/06/2023,http://linked.opendata.cz/sparql,http://ruian.linked.opendata.cz/resource/dataset/cuzk/pracoviste-resortu/distribution/rdf,1,0,0,0,0,0,1,0,0,0,0.5,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0.5,0,0,0,0.25,0.6,0.333333333,0.75,0.25,0.25,0.125,0.436666667,0.270555556
09/06/2023,http://linked.opendata.cz/sparql,http://ruian.linked.opendata.cz/resource/dataset/cuzk/pravni-vztahy-listiny/distribution/rdf,1,0,0,0,0,0,1,0,0,0,0.5,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0.5,0,0,0,0.25,0.6,0.333333333,0.75,0.25,0.25,0.125,0.436666667,0.270555556
09/06/2023,http://taxref.mnhn.fr/sparql,http://taxref.mnhn.fr/lod/taxref-ld,1,0,1,1,0.433333333,0,1,0,1,0.3,0.5,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,0.5,1,0.433333333,0.5,0,1,0.3,0.25,0.666666667,0.333333333,1,0.75,0.733333333,0.45,0.6,0.594444444
09/06/2023,http://vocab.getty.edu/sparql,http://vocab.getty.edu/dataset,1,0,0,0,1,0,1,0,0,0,0.5,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0.5,0,0,0,0.25,0.133333333,0.333333333,1,0.75,0.5,0.125,0.493333333,0.372777778
09/06/2023,http://vocabulary.curriculum.edu.au/PoolParty/sparql/scot,http://vocabulary.curriculum.edu.au/scot,1,0,0,0,0.2,0,1,0,0,0,0.5,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0.2,0.5,0,0,0,0.25,0.466666667,0,0.75,0.75,0.3,0.125,0.443333333,0.289444444
09/06/2023,http://webisa.webdatacommons.org/sparql,http://webisa.webdatacommons.org,1,0,1,0,0.2,0,0,0,0,0.2,0.5,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0.5,0,0.2,0,0,0,0.2,0.083333333,0.466666667,0,0.5,0.5,0.425,0.05,0.31,0.261666667
09/06/2023,http://data.allie.dbcls.jp/sparql,http://www.openphacts.org/aef380b9-8ad6-4d07-8f0e-212f20555d1c,0,0,0,0,0.4,1,0,0,0,0,0.5,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0.4,0.5,0,0,0,0.25,0.466666667,0.333333333,1,0.75,0.1,0.125,0.56,0.261666667
09/06/2023,http://zbw.eu/beta/sparql/stw/query,http://zbw.eu/stw,0,0,0,0,0.2,0,0,0,0,0,0.5,1,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0.2,0,0,0,0,0.25,0.666666667,0.333333333,1,0.75,0.05,0,0.6,0.216666667
14/06/2023,https://dbpedia.org/sparql,http://dbpedia.org/void/Dataset,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333333,0.133333333,0,0.25,0,0,0,0.093333333,0.031111111
14/06/2023,https://semantic.eea.europa.eu/sparql,http://eunis.eea.europa.eu/void.rdf#eunis,0,0,0,0,0.6,0,0,0,0,0,0.5,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0.6,0,0,0,0,0.25,0.666666667,0,1,0.75,0.15,0,0.533333333,0.227777778
14/06/2023,http://linkeddata.uriburner.com/sparql/,http://linkeddatacatalog.dws.informatik.uni-mannheim.de/it/dataset/flickr-wrappr,0,0,0,0,0.2,0,0,0,0,0,0.5,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.2,0,0,0,0,0.083333333,0.4,0,0.5,0,0.05,0,0.196666667,0.082222222
14/06/2023,https://covidontheweb.inria.fr/sparql,http://ns.inria.fr/covid19/covidontheweb-1-2,1,0,1,0,0.4,0,0,0,1,0,0.5,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0.333333333,0,0.4,0,0,1,0,0.083333333,0.466666667,0.333333333,0.25,0.5,0.433333333,0.25,0.326666667,0.336666667
14/06/2023,http://weakg.i3s.unice.fr/sparql,http://ns.inria.fr/meteo/wekg-mf,1,0,0,0,0.2,0,0,0,0,0.2,0.5,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0.2,0,0,0,0.2,0.083333333,0.4,0.333333333,0.5,0.5,0.3,0.05,0.363333333,0.237777778
14/06/2023,http://linkeddata.uriburner.com/sparql/,http://viaf.org/viaf/data,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0.25,0.4,0,1,0.75,0,0,0.48,0.16
14/06/2023,https://data.gov.cz/sparql,https://data.gov.cz/zdroj/datov%C3%A9-sady/00007064/16f9f596f17183793897d6fc3104908c,0,0,0,0,0,1,0,0,0,0,0.5,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.5,0,0,0,0.083333333,0.6,0,0.25,0.5,0,0.125,0.286666667,0.137222222
14/06/2023,https://data.gov.cz/sparql,https://data.gov.cz/zdroj/datov%C3%A9-sady/00007064/26a167848304795d50ea842b79a0aba4,0,0,0,0,0,1,0,0,0,0,0.5,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.5,0,0,0,0.083333333,0.6,0,0.25,0.5,0,0.125,0.286666667,0.137222222
14/06/2023,https://data.gov.cz/sparql,https://data.gov.cz/zdroj/datov%C3%A9-sady/00007064/5d6c76b271f1580cd6cb8833a44e13a3,0,0,0,0,0,1,0,0,0,0,0.5,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.5,0,0,0,0.083333333,0.6,0,0.25,0.5,0,0.125,0.286666667,0.137222222
14/06/2023,https://data.gov.cz/sparql,https://data.gov.cz/zdroj/datov%C3%A9-sady/00007064/bf1e452c2051a15de67bd93107517bd9,0,0,0,0,0,1,0,0,0,0,0.5,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.5,0,0,0,0.083333333,0.6,0,0.25,0.5,0,0.125,0.286666667,0.137222222
14/06/2023,https://data.gov.cz/sparql,https://data.gov.cz/zdroj/datov%C3%A9-sady/00007064/ddafe33e8a41908fedb85c4fbc7b6dc3,0,0,0,0,0,1,0,0,0,0,0.5,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.5,0,0,0,0.083333333,0.6,0,0.25,0.5,0,0.125,0.286666667,0.137222222
14/06/2023,https://data.gov.cz/sparql,https://data.gov.cz/zdroj/datov%C3%A9-sady/00007064/f2dc0ac969d6ad4131450bc82e192b73,0,0,0,0,0,1,0,0,0,0,0.5,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.5,0,0,0,0.083333333,0.6,0,0.25,0.5,0,0.125,0.286666667,0.137222222
14/06/2023,https://data.gov.cz/sparql,https://data.gov.cz/zdroj/datov%C3%A9-sady/00007064/fecee27b4a44fa89cbe8cc491fe5540c,0,0,0,0,0,1,0,0,0,0,0.5,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.5,0,0,0,0.083333333,0.6,0,0.25,0.5,0,0.125,0.286666667,0.137222222
14/06/2023,https://linked.opendata.cz/sparql,https://linked.opendata.cz/zdroj/datov%C3%A1-sada/datov%C3%A9-schr%C3%A1nky/distribution,1,0,0,0,0,0,1,0,0,0,0.5,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0.5,0,0,0,0.25,0.4,0.333333333,0.75,0.25,0.25,0.125,0.396666667,0.257222222
14/06/2023,https://linked.opendata.cz/sparql,https://linked.opendata.cz/zdroj/datov%C3%A1-sada/ovm/distribution,1,0,0,0,0,0,1,0,0,0,0.5,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0.5,0,0,0,0.25,0.4,0.333333333,0.75,0.25,0.25,0.125,0.396666667,0.257222222
14/06/2023,https://linked.opendata.cz/sparql,https://linked.opendata.cz/zdroj/datov%C3%A1-sada/souhrnn%C3%A9-typy-ovm/distribuce,1,0,0,0,0,0,1,0,0,0,0.5,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0.5,0,0,0,0.25,0.4,0.333333333,0.75,0.25,0.25,0.125,0.396666667,0.257222222
14/06/2023,https://ruian.linked.opendata.cz/sparql,https://ruian.linked.opendata.cz/zdroj/datov%C3%A1-sada/r%C3%BAian/distribuce/rdf,1,0,0,0,0,0,1,0,0,0,0.5,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0.5,0,0,0,0.25,0.333333333,0.333333333,0.75,0.25,0.25,0.125,0.383333333,0.252777778
14/06/2023,http://linkeddata.uriburner.com/sparql/,https://www.wikidata.org/wiki/Special:EntityData/L687573-F1,1,0,0,0,0,0,1,0,0,0,0.5,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0.5,0,0,0,0.25,0.266666667,0,1,0.25,0.25,0.125,0.353333333,0.242777778
14/06/2023,http://linkeddata.uriburner.com/sparql/,https://www.wikidata.org/wiki/Special:EntityData/L687765-F1,1,0,0,0,0,0,1,0,0,0,0.5,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0.5,0,0,0,0.25,0.266666667,0,1,0.25,0.25,0.125,0.353333333,0.242777778
13/06/2023,http://prod-dekalog.inria.fr/sparql,http://ns.inria.fr/kg/index#c42e6547d48c55733c93fa9b70c9b8e0Dataset,0,0,0,0,0.4,0,0,0,0,0.4,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.4,0,0,0,0.4,0.083333333,0,0,0.5,0,0.1,0.1,0.116666667,0.105555556
13/06/2023,http://prod-dekalog.inria.fr/sparql,http://ns.inria.fr/kg/index#catalogRoot,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.083333333,0,0,0.5,0,0,0,0.116666667,0.038888889
